Sno,CustomerId,CredScore,Location,Gender,Age,Term,Acc Bal,NumOfAddOnServ,HasCover,IsActiveMember,EstimatedSalary,RenewsPolicy
5397,45783025,591,Mumbai,Male,42,9,161651.37,2,1,1,131753.97,No
5398,45570360,723,Mumbai,Female,40,7,142856.95,2,0,0,38019.74,No
5399,45756324,831,Delhi,Male,44,3,111100.98,1,1,1,28144.07,Yes
5400,45762799,733,Bangalore,Male,35,8,102918.38,1,1,1,45959.86,No
5401,45698872,731,Mumbai,Female,30,5,0,2,1,0,189528.72,No
5402,45676966,654,Mumbai,Male,47,10,0,2,1,0,170481.98,No
5403,45778489,828,Mumbai,Male,37,4,0,2,1,0,94845.45,No
5404,45754578,590,Bangalore,Male,22,7,125265.61,1,1,1,161253.08,No
5405,45794268,657,Mumbai,Male,37,4,82500.28,1,1,1,115260.72,No
5406,45767794,531,Delhi,Female,64,2,175754.87,2,1,1,60721.4,No
5407,45569595,516,Mumbai,Female,47,6,109387.33,1,0,0,121365.45,No
5408,45676576,561,Mumbai,Male,37,1,100443.36,2,0,1,101693.73,No
5409,45596044,682,Bangalore,Female,54,0,83102.72,2,1,1,54132.93,No
5410,45786389,575,Bangalore,Male,28,7,0,1,1,1,10666.05,No
5411,45772383,623,Mumbai,Female,28,4,0,2,1,0,41227.67,No
5412,45790322,642,Mumbai,Female,40,7,0,2,1,0,10712.82,No
5413,45724740,779,Mumbai,Female,48,2,115290.27,1,0,0,98912.69,Yes
5414,45724749,671,Mumbai,Female,42,6,0,2,1,0,197202.48,No
5415,45636064,495,Mumbai,Female,40,1,140197.71,2,1,0,150720.39,No
5416,45782456,850,Mumbai,Female,28,1,105245.34,1,0,1,74780.13,No
5417,45803526,630,Mumbai,Male,50,8,0,2,0,1,79377.45,No
5418,45747458,588,Mumbai,Male,32,1,0,2,1,1,8763.87,No
5419,45645346,562,Delhi,Male,35,3,142296.13,1,0,1,177112.7,No
5420,45787602,740,Bangalore,Female,56,4,99097.33,1,1,1,85016.64,Yes
5421,45709920,695,Mumbai,Male,28,5,171069.39,2,1,1,88689.4,No
5422,45757946,589,Mumbai,Female,39,7,0,2,0,0,95985.64,No
5423,45737795,607,Mumbai,Female,31,1,102523.88,1,1,1,166792.71,No
5424,45584370,794,Mumbai,Male,35,6,0,2,1,1,68730.91,No
5425,45660200,580,Delhi,Male,44,9,143391.07,1,0,0,146891.07,Yes
5426,45646645,644,Delhi,Female,44,8,106022.73,2,0,0,148727.42,No
5427,45635497,636,Bangalore,Female,36,1,0,1,1,0,43134.58,No
5428,45623346,599,Delhi,Male,36,3,128960.21,2,1,1,40318.33,No
5429,45584554,507,Mumbai,Female,35,2,0,2,1,0,97633.93,No
5430,45634606,682,Mumbai,Female,48,7,0,2,1,0,65069.03,No
5431,45587596,714,Mumbai,Female,24,7,0,2,1,0,166335,No
5432,45702064,696,Mumbai,Female,25,8,126442.59,1,1,0,121904.44,No
5433,45697028,599,Bangalore,Male,51,0,0,1,1,1,175235.99,No
5434,45606076,577,Mumbai,Male,37,2,127261.35,1,1,0,56185.05,No
5435,45626243,733,Bangalore,Female,32,5,0,2,1,0,131625.14,No
5436,45738884,647,Mumbai,Female,33,4,0,1,1,0,152323.04,No
5437,45586504,831,Mumbai,Female,34,2,0,2,0,0,165840.94,No
5438,45654983,543,Delhi,Male,30,6,73481.05,1,1,1,176692.65,No
5439,45737267,679,Mumbai,Male,34,7,160515.37,1,1,0,121904.14,No
5440,45695097,713,Delhi,Female,61,4,149525.34,2,1,0,123663.63,No
5441,45676524,690,Delhi,Male,43,2,166522.78,1,0,0,119644.59,Yes
5442,45756625,751,Mumbai,Male,29,1,135536.5,1,1,0,66825.33,No
5443,45796074,613,Delhi,Female,43,10,120481.69,1,0,0,94875.03,Yes
5444,45623744,701,Bangalore,Male,28,1,103421.32,1,0,1,76304.73,No
5445,45655794,698,Mumbai,Male,33,5,135658.73,2,0,1,39755,No
5446,45572762,451,Mumbai,Female,36,2,0,2,1,1,180142.42,No
5447,45627804,665,Mumbai,Male,28,8,191402.82,2,1,0,83238.4,No
5448,45596674,726,Delhi,Male,50,9,94504.35,1,0,1,5078.9,No
5449,45645207,608,Delhi,Female,44,5,126147.84,1,0,1,132424.69,Yes
5450,45590499,549,Mumbai,Female,46,7,0,1,1,1,109057.56,No
5451,45583026,803,Mumbai,Male,33,6,0,2,1,0,115676.61,No
5452,45778249,663,Mumbai,Male,43,4,87624.03,2,1,0,149401.33,No
5453,45680683,558,Mumbai,Female,45,1,153697.53,2,0,0,89891.4,Yes
5454,45596863,714,Mumbai,Female,25,4,0,2,0,0,82500.84,No
5455,45664036,704,Mumbai,Male,39,5,0,1,1,0,6416.92,No
5456,45774262,805,Delhi,Female,45,9,116585.97,1,1,0,189428.75,Yes
5457,45804436,659,Delhi,Male,34,9,134464.58,2,1,0,178833.34,No
5458,45745250,738,Delhi,Male,62,10,83008.31,1,1,1,42766.03,No
5459,45624424,635,Bangalore,Male,35,2,113635.16,1,1,0,90883.12,No
5460,45670584,530,Bangalore,Female,36,7,0,2,1,0,80619.09,No
5461,45799534,661,Delhi,Male,41,5,122552.48,2,0,1,120646.4,No
5462,45605464,531,Bangalore,Male,31,2,118899.45,2,0,0,41409.36,No
5463,45786078,694,Mumbai,Female,29,5,99713.87,1,0,0,112317.89,No
5464,45578747,731,Mumbai,Female,36,6,0,1,0,0,152128.36,No
5465,45689692,556,Mumbai,Female,36,2,134208.22,1,0,1,177670.57,No
5466,45572626,647,Delhi,Female,41,1,85906.65,3,1,0,189159.97,No
5467,45622729,850,Delhi,Male,32,3,137714.25,1,0,1,159403.68,No
5468,45649446,573,Bangalore,Male,33,1,160777.9,1,1,1,149536.15,No
5469,45578456,591,Mumbai,Male,45,5,0,2,1,1,155492.87,No
5470,45748034,723,Mumbai,Male,21,4,0,2,0,0,24847.02,No
5471,45764986,617,Mumbai,Male,25,1,102585.88,2,1,1,115387.4,No
5472,45764047,704,Delhi,Female,39,10,102556.18,2,1,0,171971.25,Yes
5473,45583353,457,Delhi,Male,42,4,126772.57,1,0,1,126106.4,No
5474,45804469,787,Delhi,Female,38,3,158373.23,1,1,1,28228.35,No
5475,45733797,651,Mumbai,Female,34,9,0,2,1,0,138113.71,No
5476,45706729,612,Delhi,Male,42,5,141927.1,1,1,1,43018.98,No
5477,45625942,828,Bangalore,Male,47,1,109876.82,2,1,0,83611.45,Yes
5478,45794323,724,Mumbai,Female,34,2,0,2,1,1,118863.38,No
5479,45790809,648,Delhi,Male,44,9,111369.79,2,1,1,91947.74,No
5480,45670738,569,Bangalore,Male,35,3,116969.35,1,0,0,94488.82,No
5481,45745499,765,Delhi,Female,34,8,136729.51,2,0,0,47058.21,No
5482,45804009,577,Delhi,Female,44,1,152086.15,1,0,1,44719.5,Yes
5483,45675787,603,Bangalore,Male,46,2,0,2,1,0,174478.54,No
5484,45740438,568,Bangalore,Male,28,1,127289.28,1,0,0,45611.51,No
5485,45638874,748,Delhi,Male,45,2,119852.01,1,0,0,73853.94,Yes
5486,45594394,573,Bangalore,Male,38,4,0,2,1,1,196517.43,No
5487,45663924,771,Bangalore,Female,41,5,0,2,0,1,92914.67,No
5488,45785290,763,Mumbai,Male,35,9,0,1,1,1,31372.91,No
5489,45802390,410,Mumbai,Female,35,7,117183.74,1,1,1,109733.73,No
5490,45672894,728,Mumbai,Male,33,8,129907.63,1,0,1,36083.96,No
5491,45583595,655,Bangalore,Female,78,2,0,2,0,1,188435.38,No
5492,45679445,580,Delhi,Female,36,6,145387.32,2,1,1,169963.2,Yes
5493,45687959,712,Mumbai,Male,35,7,124616.23,1,1,1,69320.97,No
5494,45579647,680,Mumbai,Male,31,9,0,2,1,0,36145.53,No
5495,45673570,383,Bangalore,Female,48,8,95808.19,1,0,0,137702.01,Yes
5496,45644422,721,Mumbai,Male,35,10,0,2,1,0,71594.26,No
5497,45643786,620,Mumbai,Female,42,1,0,2,0,1,65565.92,No
5498,45745804,774,Bangalore,Female,36,8,117152.3,1,0,0,101828.39,No
5499,45600540,563,Mumbai,Male,35,3,106250.72,1,0,0,39546.32,No
5500,45777067,850,Delhi,Female,27,8,111837.78,2,1,1,110805.79,No
5501,45697348,681,Mumbai,Male,47,9,97023.21,1,1,1,2168.13,No
5502,45676745,631,Mumbai,Female,31,8,137687.72,1,1,0,190067.12,No
5503,45677387,614,Bangalore,Female,40,3,113348.5,1,1,1,77789.01,No
5504,45627000,704,Bangalore,Male,24,10,122109.78,1,1,1,127654.37,No
5505,45796443,786,Mumbai,Male,32,2,120452.4,2,0,0,79602.86,No
5506,45740447,534,Mumbai,Female,53,7,0,2,1,1,80619.17,No
5507,45767804,590,Bangalore,Male,34,0,65812.35,2,0,1,160346.3,No
5508,45726340,583,Bangalore,Female,40,3,54428.37,1,1,0,109638.78,Yes
5509,45685245,656,Mumbai,Female,75,3,0,2,1,1,1276.87,No
5510,45644599,597,Mumbai,Male,33,9,0,2,1,0,49374.82,No
5511,45648048,588,Delhi,Female,48,1,143279.58,2,1,0,31580.8,Yes
5512,45755244,667,Delhi,Male,32,0,103846.65,1,1,0,20560.69,No
5513,45690482,627,Mumbai,Male,37,2,125190.86,1,0,1,84584.69,No
5514,45742323,708,Mumbai,Female,33,8,0,2,0,1,15246.83,No
5515,45777907,641,Mumbai,Male,65,6,38340.02,1,1,0,32607.77,Yes
5516,45604545,527,Delhi,Female,28,2,123802.98,2,1,1,155846.69,No
5517,45646756,592,Mumbai,Male,37,3,96651.03,1,1,1,3232.82,No
5518,45676869,465,Mumbai,Male,33,8,0,2,1,0,177668.55,No
5519,45679848,628,Mumbai,Male,39,6,0,2,0,0,134441.6,No
5520,45642525,678,Mumbai,Male,43,1,133237.21,1,1,0,111032.79,Yes
5521,45587943,570,Mumbai,Female,61,6,142105.35,1,1,1,45214.04,No
5522,45745452,815,Mumbai,Male,37,1,166115.42,1,1,0,67208.3,No
5523,45572390,817,Mumbai,Female,37,6,81070.34,2,1,0,80985.88,No
5524,45680046,717,Mumbai,Male,35,4,0,1,1,1,167573.06,No
5525,45756932,641,Mumbai,Female,53,0,123835.52,2,0,1,160110.65,No
5526,45667934,624,Mumbai,Male,51,10,123401.43,2,1,1,127825.25,No
5527,45605424,579,Delhi,Male,49,4,169377.31,1,1,1,123535.05,No
5528,45734058,698,Mumbai,Male,38,2,130015.24,1,1,1,41595.3,No
5529,45794478,645,Mumbai,Male,32,4,0,2,0,1,97628.08,No
5530,45772632,691,Mumbai,Male,34,8,133936.04,2,1,0,91359.79,No
5531,45724585,638,Mumbai,Male,34,6,114543.27,1,1,1,97755.29,No
5532,45643474,705,Mumbai,Female,31,3,119794.67,1,0,0,182528.44,No
5533,45703923,720,Mumbai,Male,33,9,0,2,1,1,142956.48,No
5534,45797384,553,Bangalore,Male,44,4,0,1,1,0,10789.3,No
5535,45644004,658,Mumbai,Female,29,8,0,2,0,1,130461.09,No
5536,45729454,648,Delhi,Female,32,8,157138.99,3,1,0,190994.48,Yes
5537,45840864,636,Bangalore,Male,45,3,0,2,1,1,159463.8,No
5538,45742554,527,Delhi,Female,41,10,136733.24,1,1,1,57589.29,No
5539,45659098,717,Delhi,Female,28,9,82498.14,2,0,0,40437.67,No
5540,45604472,614,Bangalore,Male,39,3,151914.93,1,0,0,56459.45,No
5541,45583462,737,Mumbai,Male,43,0,80090.93,1,1,0,39920,Yes
5542,45749994,587,Bangalore,Male,51,3,83739.32,1,0,1,148798.45,No
5543,45727424,682,Mumbai,Female,35,2,181166.44,1,1,1,63737.19,Yes
5544,45794700,710,Mumbai,Male,38,3,130588.82,1,1,1,154997.64,No
5545,45764449,507,Mumbai,Male,42,6,0,2,1,0,34777.23,No
5546,45608338,609,Delhi,Male,33,6,94126.67,1,0,0,93718.16,No
5547,45600280,786,Mumbai,Male,32,9,0,2,1,0,133112.41,No
5548,45670446,688,Mumbai,Male,38,7,148045.68,1,1,0,175479.92,Yes
5549,45655298,710,Mumbai,Male,38,2,0,2,1,0,96.27,No
5550,45753679,779,Bangalore,Male,33,3,0,2,1,0,30804.68,No
5551,45587297,733,Mumbai,Female,44,6,168165.84,1,0,1,197193.49,No
5552,45695679,583,Delhi,Female,26,10,72835.56,2,1,0,96792.15,No
5553,45698792,627,Mumbai,Male,41,3,0,2,1,0,132719.8,No
5554,45733842,666,Delhi,Male,31,3,123212.08,2,1,1,112157.31,No
5555,45585599,620,Bangalore,Male,38,0,0,2,1,1,38015.34,No
5556,45674358,614,Bangalore,Female,39,6,0,2,1,1,164018.98,No
5557,45689674,606,Mumbai,Male,40,6,119501.88,2,1,0,46774.94,No
5558,45795933,700,Delhi,Female,39,5,144550.83,2,1,1,189664.43,No
5559,45769548,677,Delhi,Male,34,3,126729.41,1,1,1,26106.39,Yes
5560,45734543,850,Delhi,Male,36,5,119984.07,1,1,0,191535.11,Yes
5561,45647866,564,Mumbai,Male,35,4,0,1,1,0,158937.55,No
5562,45733447,771,Bangalore,Female,56,2,0,1,1,1,25222.6,Yes
5563,45670496,620,Bangalore,Male,42,9,121490.05,1,1,1,29296.74,No
5564,45754949,610,Bangalore,Male,46,5,91897.8,1,1,0,54394.28,No
5565,45782247,609,Bangalore,Male,39,2,139443.75,2,1,0,9234.06,No
5566,45696637,683,Delhi,Male,35,5,144961.97,1,0,1,26796.73,No
5567,45708504,633,Delhi,Male,42,3,126041.02,1,0,1,11796.89,No
5568,45644554,676,Delhi,Male,28,1,69459.05,2,1,1,128461.29,No
5569,45594786,693,Mumbai,Male,38,7,198338.77,2,1,1,14278.18,No
5570,45797389,709,Mumbai,Male,36,0,0,2,1,0,46811.77,No
5571,45600879,569,Delhi,Male,35,2,109196.66,3,1,0,109393.19,Yes
5572,45656747,684,Bangalore,Female,38,3,134168.5,3,1,0,3966.5,Yes
5573,45778752,565,Mumbai,Male,34,6,0,1,1,1,63173.64,No
5574,45778395,681,Mumbai,Male,29,8,0,1,1,0,66367.33,No
5575,45684402,503,Bangalore,Female,36,9,0,2,1,1,16274.67,No
5576,45756850,656,Mumbai,Male,40,2,0,2,1,1,180553.48,No
5577,45782644,566,Delhi,Male,65,4,120100.41,1,1,0,107563.16,Yes
5578,45680736,592,Mumbai,Female,62,5,0,1,1,1,100941.57,No
5579,45680772,687,Bangalore,Female,50,5,0,2,1,0,110230.4,No
5580,45748406,686,Bangalore,Male,22,8,0,2,0,0,142331.85,No
5581,45597487,616,Bangalore,Male,30,2,0,2,1,0,199099.51,No
5582,45653857,494,Bangalore,Male,67,5,0,2,1,1,85890.16,No
5583,45842365,534,Mumbai,Male,38,3,0,1,0,0,143938.27,No
5584,45633650,695,Bangalore,Female,31,8,0,2,0,1,131644.41,No
5585,45594542,579,Bangalore,Female,31,9,0,2,1,0,112395.98,No
5586,45695499,432,Delhi,Male,38,2,135559.8,2,1,1,71856.3,No
5587,45799859,816,Delhi,Female,25,2,150355.35,2,1,1,35770.84,No
5588,45800620,730,Mumbai,Female,37,1,0,2,1,1,124364.63,No
5589,45843283,593,Mumbai,Female,35,6,133489.12,2,1,1,78101.29,No
5590,45624623,715,Delhi,Female,37,9,105489.31,1,0,0,143096.49,Yes
5591,45580068,775,Delhi,Male,25,10,60205.2,2,1,0,14073.11,No
5592,45624775,539,Mumbai,Male,38,5,0,2,1,0,47388.41,No
5593,45677444,576,Bangalore,Male,19,6,0,2,0,0,72306.07,No
5594,45784097,617,Bangalore,Male,50,7,0,1,1,0,184839.7,Yes
5595,45730460,688,Mumbai,Male,40,6,0,1,1,1,47886.44,No
5596,45636589,608,Mumbai,Male,33,4,0,1,0,1,130474.03,No
5597,45659449,597,Bangalore,Male,35,9,0,3,0,1,73181.39,Yes
5598,45724955,670,Mumbai,Female,42,6,112333.63,1,1,1,65706.86,No
5599,45569438,616,Delhi,Female,57,7,116936.81,1,1,1,104379.36,No
5600,45654457,579,Delhi,Female,50,5,117721.02,1,0,1,192146.63,Yes
5601,45746664,786,Mumbai,Male,37,7,165896.22,2,1,1,66977.68,No
5602,45592442,704,Bangalore,Female,44,9,153656.85,1,1,0,158742.81,No
5603,45590676,796,Mumbai,Female,50,1,94164,1,1,1,189414.74,No
5604,45737404,598,Bangalore,Male,39,1,0,2,1,0,159130.32,No
5605,45634248,602,Mumbai,Male,49,0,191808.73,1,0,0,97640.2,No
5606,45742643,619,Mumbai,Male,58,5,152199.33,1,1,1,86022.09,No
5607,45709354,492,Delhi,Female,52,8,125396.24,1,1,0,10014.72,Yes
5608,45704352,641,Delhi,Male,41,7,104405.54,3,1,0,17384.21,No
5609,45644043,518,Mumbai,Female,27,1,133801.49,1,1,1,143315.57,No
5610,45774857,623,Bangalore,Female,40,4,0,3,1,0,31669.18,No
5611,45626457,733,Mumbai,Female,28,5,0,2,0,0,12761.16,No
5612,45706446,625,Delhi,Male,42,6,100047.33,1,1,0,93429.95,No
5613,45658890,759,Mumbai,Female,31,1,109848.6,1,1,1,42012.55,No
5614,45744875,604,Mumbai,Female,32,7,127849.38,1,1,0,15798.7,No
5615,45709222,512,Bangalore,Female,46,3,0,2,1,1,56408.14,No
5616,45635597,520,Mumbai,Female,29,8,95947.76,1,1,0,4696.44,No
5617,45802809,805,Bangalore,Male,26,2,0,2,1,1,25042.1,No
5618,45705309,626,Mumbai,Male,43,4,137638.69,1,1,0,130442.08,Yes
5619,45777054,656,Mumbai,Male,38,10,0,1,1,1,136521.82,No
5620,45568406,785,Bangalore,Male,41,7,0,2,1,1,199108.88,No
5621,45625946,553,Mumbai,Male,31,6,0,2,0,0,124596.63,No
5622,45574947,569,Mumbai,Female,44,4,0,2,0,0,134394.78,No
5623,45724099,670,Mumbai,Male,38,10,89416.99,1,0,0,144275.39,No
5624,45746995,586,Bangalore,Male,42,6,0,2,1,1,123410.23,No
5625,45604497,617,Bangalore,Female,45,1,0,1,1,0,143298.06,No
5626,45770474,508,Mumbai,Female,60,7,143262.04,1,1,1,129562.74,No
5627,45664903,624,Bangalore,Female,35,7,119656.45,2,1,1,4595.05,No
5628,45655344,654,Mumbai,Male,29,4,132954.64,1,1,1,146715.07,No
5629,45734609,681,Delhi,Female,44,3,105206.7,2,1,1,163558.36,No
5630,45730273,578,Bangalore,Male,28,4,0,2,0,0,6947.09,No
5631,45603434,621,Bangalore,Female,37,9,83061.26,2,1,0,9170.54,No
5632,45579744,632,Mumbai,Male,40,5,147650.68,1,1,1,199674.83,No
5633,45802593,644,Mumbai,Male,44,5,73348.56,1,1,0,157166.79,Yes
5634,45584295,821,Mumbai,Male,28,2,0,2,1,0,46072.52,No
5635,45643444,754,Mumbai,Female,38,2,0,2,0,0,3524.69,No
5636,45638329,568,Bangalore,Female,27,1,116320.68,1,0,1,45563.94,No
5637,45769356,584,Mumbai,Male,33,3,0,2,0,1,59103.13,No
5638,45778005,549,Mumbai,Female,29,8,0,2,1,1,189558.44,No
5639,45679554,729,Mumbai,Female,38,7,0,2,0,0,45779.9,No
5640,45604963,523,Mumbai,Male,61,8,66250.71,1,1,1,21859.06,No
5641,45724303,477,Delhi,Female,24,2,95675.62,2,0,0,162699.7,Yes
5642,45665963,675,Delhi,Male,42,2,92616.64,2,1,0,8567.18,No
5643,45706036,782,Bangalore,Female,41,4,0,1,1,0,132943.88,No
5644,45689598,616,Bangalore,Female,36,6,0,1,1,1,12916.32,Yes
5645,45646550,738,Bangalore,Female,37,8,100565.94,1,1,1,128799.86,No
5646,45570054,717,Bangalore,Female,42,5,190305.78,1,1,0,99347.8,Yes
5647,45668974,526,Delhi,Female,35,9,118536.4,1,1,0,40980.87,Yes
5648,45783030,660,Mumbai,Male,19,5,127649.64,1,1,1,40368.65,No
5649,45608804,525,Mumbai,Male,35,7,165358.77,1,0,1,94738.54,No
5650,45599976,629,Bangalore,Male,29,6,0,2,1,1,88842.8,No
5651,45642099,616,Delhi,Female,36,10,78249.53,1,1,0,136934.91,No
5652,45603554,521,Delhi,Female,61,0,125193.96,1,1,1,109356.53,No
5653,45769442,691,Mumbai,Female,29,9,0,2,0,0,199635.93,No
5654,45744984,687,Delhi,Female,41,2,154007.21,1,1,0,158408.23,No
5655,45707488,677,Bangalore,Female,43,3,133214.88,2,1,1,95936.84,No
5656,45724336,695,Bangalore,Male,63,1,146202.93,1,1,1,126688.83,Yes
5657,45644642,663,Mumbai,Female,27,9,0,2,1,0,150850.29,No
5658,45682356,496,Mumbai,Male,30,0,90963.49,1,0,1,27802,No
5659,45679587,747,Bangalore,Male,41,9,0,1,1,0,32430.94,Yes
5660,45762937,546,Mumbai,Female,52,2,0,1,1,0,137332.37,Yes
5661,45566988,706,Bangalore,Male,68,4,114386.85,1,1,1,28601.68,No
5662,45599424,472,Mumbai,Female,26,5,0,2,1,0,108411.66,No
5663,45609823,703,Mumbai,Female,40,7,0,2,0,1,122518.5,No
5664,45622047,850,Mumbai,Female,38,2,0,2,1,0,9015.07,No
5665,45756475,667,Bangalore,Male,71,4,137260.78,1,0,1,94433.08,Yes
5666,45674674,559,Mumbai,Male,33,9,111060.05,2,1,0,110371.84,No
5667,45684480,636,Bangalore,Male,60,7,124447.73,1,1,1,141364.62,Yes
5668,45655389,672,Mumbai,Female,34,8,0,2,1,1,16245.25,No
5669,45724469,667,Mumbai,Male,42,7,0,1,0,1,108348.94,Yes
5670,45588560,648,Delhi,Male,33,7,135310.41,2,0,1,171668.2,No
5671,45586340,497,Mumbai,Male,32,8,0,2,1,0,67364.42,No
5672,45575759,743,Mumbai,Female,73,6,0,2,0,1,107867.38,No
5673,45784553,619,Mumbai,Male,29,5,0,2,1,0,194310.1,No
5674,45689955,639,Bangalore,Male,34,5,139393.19,2,0,0,33950.08,No
5675,45669444,540,Bangalore,Male,28,8,0,2,0,0,197588.32,No
5676,45677796,766,Mumbai,Female,26,3,104258.8,1,1,1,428.23,No
5677,45667454,749,Mumbai,Female,26,6,0,2,0,1,34948.77,No
5678,45743532,655,Delhi,Male,32,9,113447.01,1,1,0,82084.3,No
5679,45707948,630,Mumbai,Male,33,9,0,2,1,0,64804.59,No
5680,45792077,778,Delhi,Female,33,4,111063.73,2,1,0,83556.65,No
5681,45744687,757,Delhi,Female,30,6,161378.02,1,0,0,71926.28,Yes
5682,45698746,529,Bangalore,Female,39,2,82766.43,1,1,1,122925.44,No
5683,45603246,620,Bangalore,Male,29,9,0,2,1,0,13133.88,No
5684,45763248,615,Mumbai,Female,61,1,104267.7,1,1,0,62845.64,Yes
5685,45602342,735,Mumbai,Female,25,3,91718.8,1,0,0,28411.23,No
5686,45624034,705,Bangalore,Female,47,3,63488.7,1,0,1,28640.92,Yes
5687,45645249,644,Bangalore,Female,46,6,12459.19,1,0,0,156787.34,Yes
5688,45698442,505,Delhi,Female,37,6,159863.9,2,0,1,125307.87,No
5689,45574858,471,Delhi,Male,23,6,104592.55,2,1,0,131736.23,No
5690,45770375,722,Bangalore,Female,50,4,132088.59,1,1,1,128262.14,No
5691,45579996,577,Bangalore,Female,39,4,0,2,1,0,91366.42,No
5692,45658244,744,Bangalore,Male,44,5,120654.68,1,1,0,82290.81,No
5693,45804774,573,Mumbai,Female,30,6,0,2,1,0,66190.21,No
5694,45677288,653,Mumbai,Female,32,4,83772.95,1,0,1,23920.65,No
5695,45589240,660,Mumbai,Female,31,6,172325.67,1,0,1,45438.38,No
5696,45570932,787,Mumbai,Male,46,7,117685.31,2,1,1,93360.35,No
5697,45736604,617,Mumbai,Male,41,7,0,2,0,1,14496.67,No
5698,45782454,567,Mumbai,Male,39,5,0,2,0,0,168521.72,No
5699,45700696,682,Bangalore,Female,64,9,0,2,1,1,103318.44,No
5700,45650454,684,Mumbai,Male,35,6,135871.5,1,1,1,87219.41,No
5701,45698664,447,Mumbai,Male,41,3,0,4,1,1,197490.39,Yes
5702,45703644,625,Delhi,Female,49,4,128504.76,1,1,0,126812.63,Yes
5703,45674206,585,Mumbai,Male,36,7,0,2,1,0,94283.09,No
5704,45608595,516,Mumbai,Female,42,8,56228.25,1,1,0,46857.52,No
5705,45679394,732,Delhi,Female,45,6,98792.4,1,1,0,81491.7,Yes
5706,45734987,628,Delhi,Male,40,5,181768.32,2,1,1,129107.97,No
5707,45644690,682,Bangalore,Female,48,9,101198.01,1,1,1,49732.9,No
5708,45604387,746,Mumbai,Male,25,9,0,2,0,1,88728.47,No
5709,45698462,655,Mumbai,Female,60,3,0,2,1,1,86981.45,No
5710,45679200,644,Mumbai,Female,39,9,0,1,1,0,3740.93,No
5711,45582954,778,Mumbai,Male,34,5,139064.06,2,0,0,67949.32,No
5712,45642444,617,Mumbai,Female,35,2,104508.1,1,1,1,147636.46,No
5713,45694384,660,Delhi,Male,35,9,113948.58,1,1,0,188891.96,Yes
5714,45767894,537,Mumbai,Male,47,10,0,2,0,1,25482.62,No
5715,45583724,554,Mumbai,Female,39,10,0,2,1,1,18391.93,No
5716,45668747,806,Mumbai,Male,31,9,0,2,0,1,140168.36,No
5717,45588854,611,Delhi,Male,37,1,117524.72,2,0,1,161064.29,No
5718,45642627,665,Mumbai,Female,37,5,160389.82,1,0,1,183542.08,No
5719,45779207,648,Mumbai,Female,37,7,0,2,1,0,194238.92,No
5720,45588486,692,Mumbai,Male,27,1,125547.53,1,0,0,7900.46,No
5721,45689322,507,Bangalore,Male,46,6,92783.68,1,1,1,51424.29,No
5722,45575694,696,Delhi,Male,49,5,97036.22,2,1,0,152450.84,Yes
5723,45649626,681,Mumbai,Male,34,3,0,2,0,0,55816.2,No
5724,45607993,687,Mumbai,Female,26,6,0,2,1,1,32909.13,No
5725,45575247,641,Bangalore,Male,40,5,102145.13,1,1,1,100637.07,No
5726,45807524,507,Mumbai,Female,33,1,113452.66,1,0,0,142911.99,No
5727,45574958,688,Bangalore,Female,46,8,155681.72,1,1,0,26287.21,No
5728,45784702,535,Delhi,Male,38,8,127475.24,1,0,0,60775.76,Yes
5729,45776850,701,Mumbai,Male,41,10,0,2,1,1,146257.77,No
5730,45775809,488,Mumbai,Male,43,10,112751.13,1,1,1,28332,No
5731,45579442,539,Mumbai,Female,29,4,0,2,1,1,100919.19,No
5732,45595324,674,Mumbai,Male,45,7,144889.18,1,1,1,102591.9,Yes
5733,45602040,538,Bangalore,Male,40,8,0,2,1,1,25554.4,No
5734,45593636,829,Mumbai,Female,22,7,150126.44,1,1,0,152107.93,Yes
5735,45595557,768,Mumbai,Male,54,8,69712.74,1,1,1,69381.05,No
5736,45698324,585,Bangalore,Female,44,4,0,2,0,1,101728.46,No
5737,45584497,581,Mumbai,Male,31,3,0,2,0,0,89040.61,No
5738,45658258,682,Delhi,Female,35,2,117438.92,2,1,1,16910.98,No
5739,45606887,653,Mumbai,Male,38,8,119315.75,1,1,0,150468.35,No
5740,45704795,712,Mumbai,Female,30,1,89571.59,1,1,1,177613.19,No
5741,45734578,620,Delhi,Female,34,8,102251.57,1,1,0,120672.09,No
5742,45744480,709,Mumbai,Male,42,9,118546.71,1,0,1,77142.85,No
5743,45635776,832,Mumbai,Male,61,2,0,1,0,1,127804.66,Yes
5744,45644468,635,Bangalore,Male,38,0,103257.14,1,0,0,158344.63,No
5745,45649804,749,Bangalore,Female,43,1,124209.02,1,1,1,167179.48,No
5746,45764506,629,Bangalore,Male,32,3,0,2,1,1,15404.64,No
5747,45723247,836,Bangalore,Female,41,7,150302.84,1,1,1,156036.19,No
5748,45675234,542,Bangalore,Male,34,8,108653.93,1,0,1,144725.14,No
5749,45626475,645,Mumbai,Female,45,8,85325.93,1,0,0,22558.74,No
5750,45657779,844,Mumbai,Female,29,8,0,2,0,0,147342.03,No
5751,45729049,747,Delhi,Male,37,9,135776.36,3,1,0,85470.45,Yes
5752,45687453,645,Mumbai,Male,40,6,131411.24,1,1,1,194656.11,No
5753,45675476,752,Bangalore,Female,36,3,0,2,1,1,48505.1,No
